0 0.311589 0.00468491
1 0.410953 0.176064
2 0.461602 0.18705
3 0.230734 0.184417
4 0.263296 0.17026
5 0.01597 0.210734
6 0.510136 0.177022
7 0.398982 0.215472
8 0.129666 0.202216
9 0.380356 0.176013
10 0.408054 0.127
11 0.395024 0.121882
12 0.463829 0.185312
13 0.460128 0.15169
14 0.0764834 0.150681
15 0.253303 0.184515
16 0.197121 0.153534
17 0.528225 0.130854
18 0.468293 0.153503
19 0.067555 0.137161
20 0.264321 0.201093
21 0.167098 0.137114
22 0.0917861 0.159793
23 0.293146 0.150142
24 0.293483 0.138736
25 0.345832 0.14205
26 -0.0219258 0.191723
27 0.0702789 0.123245
28 0.264062 0.101369
29 0.336632 0.11973
30 0.529516 0.146398
31 0.439578 0.104887
32 0.37169 0.124869
33 0.239662 0.137089
34 0.477302 0.148544
35 0.186722 0.123458
36 0.533213 0.151615
37 0.412857 0.168416
38 0.523443 0.116777
39 0.357521 0.123667
40 0.299699 0.114625
41 0.527078 0.135142
42 0.267035 0.135917
43 0.307036 0.130813
44 0.43687 0.113298
45 0.095028 0.14119
46 0.271996 0.126962
47 0.279085 0.111706
48 0.268278 0.154657
49 0.523566 0.0780708
50 0.23345 0.134895
51 0.283198 0.102635
52 0.242211 0.141936
53 0.396973 0.0997472
54 0.319447 0.111966
55 0.13486 0.117566
56 0.350169 0.116389
57 0.57159 0.147757
58 0.0823376 0.151699
59 0.421312 0.120041
60 0.290904 0.0916589
61 0.161791 0.130063
62 0.299107 0.13554
63 0.313902 0.0866888
64 0.192673 0.112767
65 0.342295 0.0944379
66 0.268346 0.112872
67 0.379454 0.118117
68 0.515621 0.105726
69 0.407637 0.144549
70 0.106961 0.128403
71 0.368591 0.102947
72 0.403328 0.124805
73 0.100675 0.112288
74 0.167631 0.0911184
75 0.442278 0.0744439
76 0.342683 0.182625
77 0.647363 0.163924
78 0.595292 0.110772
79 0.288432 0.121191
80 0.224228 0.146369
81 0.403279 0.113737
82 0.465693 0.150597
83 0.579186 0.11935
84 0.106088 0.137445
85 0.195614 0.14061
86 0.228466 0.160114
87 0.336864 0.139468
88 0.567003 0.0909994
89 0.229478 0.174936
90 0.428602 0.161603
91 0.748151 0.144558
92 0.304681 0.149047
93 0.284407 0.162663
94 0.300687 0.133474
95 0.194154 0.137063
96 0.206525 0.139992
97 0.331982 0.152124
98 0.422364 0.113209
99 0.452348 0.106907
100 0.262575 0.144859
101 0.150307 0.106621
102 0.362033 0.122049
