0 -0.45987 0.00261054
1 -0.367365 0.176381
2 -0.317565 0.185187
3 -0.543384 0.183717
4 -0.50904 0.169908
5 -0.757674 0.209004
6 -0.262015 0.176304
7 -0.369675 0.214399
8 -0.639901 0.200264
9 -0.389569 0.17627
10 -0.367486 0.129043
11 -0.37949 0.121886
12 -0.313426 0.185833
13 -0.318454 0.149731
14 -0.704326 0.150002
15 -0.530035 0.184978
16 -0.584758 0.152771
17 -0.252383 0.131345
18 -0.309402 0.154552
19 -0.712412 0.137758
20 -0.516766 0.200098
21 -0.612201 0.137408
22 -0.683551 0.161298
23 -0.48192 0.14979
24 -0.483077 0.137584
25 -0.433082 0.142258
26 -0.801599 0.191534
27 -0.704199 0.123074
28 -0.516144 0.100621
29 -0.443268 0.119215
30 -0.246711 0.146731
31 -0.335136 0.104982
32 -0.403795 0.12577
33 -0.537658 0.137603
34 -0.301535 0.147472
35 -0.589275 0.123063
36 -0.245813 0.152165
37 -0.367417 0.168655
38 -0.2592 0.116392
39 -0.423349 0.122614
40 -0.481931 0.114112
41 -0.25175 0.135013
42 -0.510393 0.135845
43 -0.469943 0.131536
44 -0.338942 0.113525
45 -0.682878 0.142569
46 -0.508772 0.125551
47 -0.50015 0.111901
48 -0.511887 0.154782
49 -0.25773 0.0782414
50 -0.543066 0.134778
51 -0.494433 0.103422
52 -0.536027 0.142374
53 -0.37958 0.0975626
54 -0.453557 0.110128
55 -0.640236 0.117582
56 -0.42567 0.116158
57 -0.205191 0.148248
58 -0.696946 0.150758
59 -0.357428 0.118374
60 -0.490453 0.0930886
61 -0.620683 0.130605
62 -0.484694 0.135419
63 -0.469652 0.0853149
64 -0.588696 0.112712
65 -0.438024 0.0936741
66 -0.51573 0.112141
67 -0.404743 0.118092
68 -0.266996 0.103732
69 -0.375471 0.143758
70 -0.676707 0.127753
71 -0.419396 0.102876
72 -0.384842 0.12417
73 -0.68585 0.111041
74 -0.620507 0.0906327
75 -0.345434 0.075232
76 -0.446623 0.182737
77 -0.1351 0.16441
