1,	1.11541,	0
2,	1.12314,	0.00773888
3,	1.10983,	0.0140412
4,	1.10671,	0.0104067
5,	1.10836,	0.00822726
6,	1.10885,	0.00673563
7,	1.1074,	0.00587434
8,	1.10336,	0.00649571
9,	1.10231,	0.0058246
10,	1.10104,	0.00536192
11,	1.0986,	0.00542926
12,	1.09805,	0.00498722
13,	1.09925,	0.00474262
14,	1.10002,	0.00445803
15,	1.10064,	0.00419671
16,	1.10186,	0.00411039
17,	1.10113,	0.00393027
18,	1.10092,	0.00371116
19,	1.10044,	0.00354297
20,	1.10013,	0.00337554
21,	1.09874,	0.00350018
22,	1.09706,	0.00373439
23,	1.09654,	0.00360646
24,	1.09705,	0.00349025
25,	1.09702,	0.0033479
26,	1.09715,	0.0032193
27,	1.09808,	0.00323314
28,	1.0979,	0.00312062
29,	1.09836,	0.00304647
30,	1.09885,	0.00298363
31,	1.09889,	0.00288611
32,	1.09946,	0.00285082
33,	1.10014,	0.00284696
34,	1.09973,	0.00279332
35,	1.10017,	0.00274879
36,	1.09993,	0.0026826
37,	1.10019,	0.0026219
38,	1.10034,	0.00255666
39,	1.09992,	0.00252623
40,	1.09999,	0.0024634
41,	1.10008,	0.00240421
42,	1.09968,	0.00238009
43,	1.09976,	0.00232537
44,	1.10024,	0.0023223
45,	1.10079,	0.00233716
46,	1.10026,	0.00234786
47,	1.10024,	0.00229742
48,	1.09968,	0.00231707
49,	1.09922,	0.00231558
50,	1.09953,	0.00228939
51,	1.09946,	0.00224528
52,	1.0997,	0.00221551
53,	1.09954,	0.00217939
54,	1.09926,	0.00215732
55,	1.09908,	0.00212551
56,	1.09951,	0.00213281
57,	1.09968,	0.00210196
58,	1.09961,	0.00206681
59,	1.09965,	0.00203182
60,	1.09983,	0.00200655
61,	1.1,	0.00198072
62,	1.09983,	0.00195622
63,	1.0999,	0.00192602
64,	1.1002,	0.00191912
65,	1.10005,	0.00189501
66,	1.10021,	0.00187288
67,	1.10034,	0.00184906
68,	1.10053,	0.00183219
69,	1.10047,	0.00180661
70,	1.10036,	0.00178381
71,	1.10031,	0.0017591
72,	1.10037,	0.00173536
73,	1.10026,	0.00171474
74,	1.10024,	0.00169158
75,	1.10022,	0.00166899
76,	1.10026,	0.0016474
77,	1.1,	0.00164582
78,	1.10027,	0.00164621
79,	1.10017,	0.00162805
80,	1.10008,	0.00161052
81,	1.10017,	0.00159311
82,	1.10013,	0.00157402
83,	1.09996,	0.00156397
84,	1.10016,	0.00155779
85,	1.10036,	0.00155286
86,	1.10074,	0.00157998
87,	1.10095,	0.00157584
88,	1.10109,	0.00156421
89,	1.10097,	0.00155143
90,	1.10118,	0.00154824
91,	1.10136,	0.00154181
92,	1.10146,	0.00152845
93,	1.10146,	0.00151193
94,	1.10152,	0.0014968
95,	1.10149,	0.00148135
96,	1.10142,	0.00146744
97,	1.1014,	0.00145238
98,	1.1014,	0.00143749
99,	1.10129,	0.0014268
100,	1.10131,	0.00141254
