0, 30, 17, 3, 22, 19, 9, 27, 24, 10, 15, 25, 20, 29, 6, 23, 8, 21, 4, 7, 1, 11, 14, 18, 12, 5, 26, 28, 13, 2, 16, 31, 0
0, 30, 17, 3, 22, 19, 9, 27, 24, 10, 15, 25, 7, 13, 12, 20, 29, 6, 23, 8, 21, 4, 1, 11, 14, 18, 5, 26, 28, 2, 16, 31, 0
0, 30, 17, 3, 22, 19, 9, 27, 24, 10, 15, 8, 20, 29, 6, 23, 25, 21, 4, 7, 1, 11, 14, 31, 18, 12, 5, 26, 28, 13, 2, 16, 0
0, 30, 17, 3, 22, 19, 9, 27, 15, 10, 24, 31, 16, 2, 13, 28, 26, 5, 12, 8, 1, 11, 14, 18, 4, 21, 7, 23, 6, 29, 20, 25, 0
0, 30, 17, 3, 22, 19, 9, 27, 24, 10, 15, 8, 20, 29, 6, 23, 25, 21, 4, 7, 1, 11, 14, 31, 18, 28, 26, 5, 12, 13, 2, 16, 0
0, 30, 7, 13, 12, 24, 15, 9, 10, 8, 27, 25, 17, 3, 21, 23, 6, 29, 19, 22, 20, 4, 1, 11, 14, 31, 18, 28, 26, 5, 2, 16, 0
0, 30, 7, 13, 12, 24, 15, 9, 10, 8, 27, 25, 31, 3, 21, 23, 6, 29, 19, 22, 20, 4, 1, 11, 14, 17, 18, 28, 26, 5, 2, 16, 0
0, 30, 7, 27, 25, 17, 3, 21, 23, 6, 29, 19, 22, 20, 4, 1, 11, 14, 31, 18, 28, 26, 5, 2, 16, 13, 12, 24, 15, 9, 10, 8, 0
0, 30, 17, 3, 22, 19, 24, 4, 21, 25, 23, 7, 13, 12, 15, 27, 5, 9, 10, 8, 26, 28, 18, 14, 11, 1, 20, 29, 6, 31, 2, 16, 0
0, 30, 17, 3, 22, 19, 24, 4, 21, 25, 23, 7, 13, 12, 15, 27, 5, 9, 10, 8, 26, 28, 18, 14, 11, 1, 20, 29, 6, 31, 2, 16, 0
0, 30, 17, 3, 22, 19, 24, 4, 1, 20, 29, 6, 31, 2, 15, 27, 5, 9, 10, 8, 26, 28, 18, 14, 11, 21, 25, 23, 7, 13, 12, 16, 0
0, 30, 17, 3, 22, 19, 24, 4, 1, 20, 29, 6, 31, 2, 15, 27, 5, 9, 10, 8, 13, 21, 25, 23, 7, 12, 26, 28, 18, 14, 11, 16, 0
0, 30, 17, 3, 22, 19, 24, 4, 1, 20, 29, 6, 31, 2, 15, 27, 5, 9, 10, 8, 13, 21, 26, 28, 18, 14, 11, 25, 23, 7, 12, 16, 0
0, 30, 17, 3, 22, 19, 24, 4, 1, 20, 29, 6, 31, 2, 15, 21, 25, 23, 7, 13, 12, 27, 5, 9, 10, 8, 26, 28, 18, 16, 11, 14, 0
0, 30, 17, 3, 22, 19, 24, 4, 1, 20, 29, 6, 31, 2, 15, 27, 5, 9, 10, 8, 13, 21, 25, 23, 7, 12, 26, 28, 18, 16, 11, 14, 0
0, 30, 17, 3, 22, 19, 24, 4, 1, 20, 29, 6, 31, 2, 15, 27, 5, 9, 10, 8, 13, 21, 25, 23, 7, 12, 26, 28, 18, 16, 14, 11, 0
0, 30, 17, 3, 22, 19, 31, 6, 29, 20, 1, 4, 24, 2, 15, 27, 5, 9, 10, 8, 13, 21, 25, 23, 7, 12, 26, 28, 18, 16, 11, 14, 0
0, 30, 17, 3, 22, 19, 31, 6, 29, 20, 1, 4, 24, 2, 15, 27, 5, 9, 10, 8, 13, 21, 25, 23, 7, 12, 26, 28, 18, 16, 14, 11, 0
0, 30, 17, 3, 22, 19, 31, 6, 29, 20, 1, 4, 24, 2, 15, 27, 5, 9, 10, 8, 13, 21, 25, 23, 7, 12, 26, 28, 18, 16, 14, 11, 0
0, 30, 17, 3, 22, 19, 31, 6, 29, 20, 1, 4, 24, 2, 15, 27, 5, 9, 10, 8, 13, 21, 25, 23, 7, 12, 26, 28, 18, 16, 14, 11, 0
0, 30, 17, 3, 22, 19, 31, 6, 29, 20, 1, 4, 24, 2, 15, 27, 5, 9, 10, 8, 13, 21, 25, 23, 7, 12, 26, 28, 18, 16, 14, 11, 0
0, 30, 17, 3, 22, 19, 31, 6, 29, 20, 1, 4, 24, 2, 15, 27, 5, 9, 10, 8, 13, 21, 25, 23, 7, 12, 26, 28, 18, 16, 14, 11, 0
0, 30, 17, 3, 22, 19, 31, 6, 29, 20, 1, 4, 24, 2, 15, 27, 5, 9, 10, 8, 13, 21, 25, 23, 7, 12, 26, 28, 18, 16, 14, 11, 0
0, 30, 17, 3, 22, 19, 31, 6, 29, 20, 1, 4, 24, 25, 23, 7, 12, 26, 28, 18, 16, 21, 2, 15, 27, 5, 9, 10, 8, 13, 14, 11, 0
0, 30, 17, 3, 22, 19, 31, 6, 29, 20, 1, 4, 24, 2, 15, 27, 5, 9, 10, 8, 25, 23, 7, 12, 26, 28, 18, 16, 21, 13, 14, 11, 0
0, 30, 17, 3, 22, 19, 31, 6, 29, 20, 1, 4, 24, 2, 15, 27, 5, 9, 10, 8, 25, 23, 7, 12, 26, 28, 18, 16, 21, 13, 14, 11, 0
0, 30, 17, 3, 22, 19, 31, 6, 29, 20, 1, 4, 24, 2, 15, 27, 5, 23, 10, 8, 25, 9, 7, 12, 26, 28, 18, 16, 21, 13, 14, 11, 0
0, 30, 17, 3, 22, 19, 31, 6, 29, 20, 1, 4, 24, 2, 15, 27, 5, 23, 10, 8, 25, 9, 7, 12, 26, 28, 18, 16, 21, 13, 14, 11, 0
0, 30, 17, 3, 22, 19, 31, 6, 29, 20, 1, 4, 24, 2, 15, 27, 5, 23, 10, 8, 25, 9, 7, 12, 26, 28, 18, 16, 21, 13, 14, 11, 0
0, 30, 17, 3, 22, 19, 31, 6, 29, 20, 1, 4, 24, 2, 15, 27, 5, 23, 10, 8, 25, 9, 7, 12, 26, 28, 18, 16, 21, 13, 14, 11, 0
0, 30, 17, 3, 22, 19, 31, 6, 29, 20, 1, 4, 24, 2, 15, 27, 5, 23, 10, 8, 25, 9, 7, 12, 26, 28, 18, 16, 21, 13, 14, 11, 0
0, 30, 17, 3, 22, 19, 31, 6, 29, 20, 1, 4, 24, 2, 15, 8, 10, 27, 5, 23, 25, 9, 7, 12, 26, 28, 18, 16, 21, 13, 14, 11, 0
0, 17, 3, 22, 19, 31, 6, 29, 20, 1, 4, 24, 2, 15, 8, 10, 27, 5, 23, 25, 9, 7, 12, 26, 28, 18, 16, 21, 13, 14, 11, 30, 0
0, 17, 3, 22, 19, 31, 6, 29, 20, 1, 4, 24, 2, 15, 8, 10, 27, 5, 23, 25, 9, 7, 12, 26, 28, 18, 16, 21, 13, 14, 11, 30, 0
0, 17, 3, 22, 19, 31, 6, 29, 20, 1, 4, 24, 2, 15, 8, 10, 27, 5, 23, 25, 9, 7, 12, 26, 28, 18, 16, 21, 13, 14, 11, 30, 0
0, 17, 3, 22, 19, 31, 6, 29, 20, 1, 4, 24, 2, 15, 8, 10, 27, 5, 23, 25, 9, 7, 12, 26, 28, 18, 16, 21, 13, 14, 11, 30, 0
0, 17, 3, 22, 19, 31, 6, 29, 20, 1, 4, 24, 2, 15, 8, 10, 27, 5, 23, 25, 9, 7, 12, 26, 28, 18, 16, 21, 13, 14, 11, 30, 0
0, 17, 3, 22, 19, 31, 6, 29, 20, 1, 4, 24, 2, 15, 8, 10, 27, 5, 23, 25, 9, 7, 12, 26, 28, 18, 16, 21, 13, 14, 11, 30, 0
0, 17, 3, 22, 19, 31, 6, 29, 20, 1, 4, 24, 2, 15, 8, 10, 27, 5, 23, 25, 9, 7, 12, 26, 28, 18, 16, 21, 13, 14, 11, 30, 0
0, 17, 3, 22, 19, 31, 6, 29, 16, 18, 28, 26, 12, 7, 9, 25, 23, 5, 27, 10, 8, 15, 2, 24, 4, 20, 1, 21, 13, 14, 11, 30, 0
0, 17, 3, 22, 19, 31, 6, 29, 16, 18, 28, 26, 12, 7, 9, 25, 10, 27, 5, 23, 8, 15, 2, 24, 4, 20, 1, 21, 13, 14, 11, 30, 0
0, 17, 3, 22, 19, 31, 6, 29, 16, 18, 28, 26, 12, 7, 9, 25, 10, 27, 5, 23, 8, 15, 2, 24, 4, 20, 1, 21, 13, 14, 11, 30, 0
0, 3, 22, 19, 31, 6, 29, 16, 18, 28, 26, 12, 7, 9, 25, 23, 5, 27, 10, 8, 15, 2, 24, 4, 20, 1, 21, 13, 14, 11, 30, 17, 0
0, 17, 3, 22, 19, 31, 6, 29, 20, 16, 18, 28, 26, 12, 7, 9, 25, 10, 27, 5, 23, 8, 15, 2, 24, 4, 1, 21, 13, 14, 11, 30, 0
0, 17, 3, 22, 19, 31, 6, 29, 20, 16, 18, 28, 26, 12, 7, 9, 25, 10, 27, 5, 23, 8, 15, 2, 24, 4, 1, 21, 13, 14, 11, 30, 0
0, 3, 22, 19, 31, 6, 29, 20, 16, 18, 28, 26, 12, 7, 9, 25, 10, 27, 5, 23, 8, 15, 2, 24, 4, 1, 21, 13, 14, 11, 30, 17, 0
0, 3, 22, 19, 31, 6, 29, 20, 16, 18, 28, 26, 12, 7, 9, 25, 10, 27, 5, 23, 8, 15, 2, 24, 4, 1, 21, 13, 14, 11, 30, 17, 0
0, 3, 22, 19, 31, 6, 29, 20, 16, 18, 28, 26, 12, 7, 9, 25, 10, 27, 5, 23, 8, 15, 2, 24, 4, 1, 21, 13, 14, 11, 30, 17, 0
0, 3, 22, 19, 31, 6, 29, 20, 16, 18, 28, 26, 12, 7, 9, 25, 10, 27, 5, 23, 8, 15, 2, 24, 4, 1, 21, 13, 14, 11, 30, 17, 0
0, 3, 22, 19, 31, 6, 29, 20, 16, 18, 28, 26, 12, 7, 9, 25, 10, 27, 5, 23, 8, 15, 2, 24, 4, 1, 21, 13, 14, 11, 30, 17, 0
0, 3, 22, 19, 31, 6, 29, 20, 16, 18, 28, 26, 12, 7, 9, 25, 10, 27, 5, 23, 8, 15, 2, 24, 4, 1, 21, 13, 14, 11, 30, 17, 0
