8 -0.310046 0.0389693 0.5
8 -0.0527706 0.0811357 1
8 0.594968 0.162968 2
8 0.898752 0.215791 2.5
8 2.61654 0.398528 5
8 4.37684 0.616968 7.5
8 6.55464 0.789104 10
8 14.345 1.61423 20
8 18.301 2.08397 25
8 37.9432 4.20803 50
8 57.7747 6.32718 75
8 78.5108 8.42686 100

8 -0.0527706 0.0811357 1
8 -0.0527706 0.0811357 1
