0, 23, 9, 5, 16, 8, 31, 12, 17, 6, 14, 27, 19, 22, 10, 13, 11, 24, 29, 2, 25, 15, 1, 3, 7, 30, 21, 28, 4, 26, 18, 20, 0
0, 23, 9, 5, 16, 8, 31, 12, 17, 6, 14, 27, 19, 22, 10, 13, 11, 24, 29, 2, 25, 15, 1, 3, 7, 30, 21, 28, 4, 20, 26, 18, 0
0, 23, 9, 5, 16, 8, 31, 12, 17, 6, 14, 27, 19, 22, 10, 13, 11, 24, 29, 4, 28, 15, 20, 30, 18, 1, 21, 2, 3, 26, 7, 25, 0
0, 25, 23, 9, 5, 31, 12, 17, 6, 14, 27, 19, 22, 10, 13, 11, 24, 29, 4, 28, 16, 8, 15, 20, 30, 18, 1, 21, 2, 3, 26, 7, 0
0, 25, 23, 9, 5, 31, 12, 17, 6, 14, 27, 19, 22, 10, 13, 11, 24, 29, 4, 28, 16, 8, 15, 20, 30, 18, 1, 21, 2, 3, 7, 26, 0
0, 25, 23, 9, 5, 31, 12, 17, 6, 14, 27, 19, 22, 10, 13, 11, 24, 29, 4, 28, 16, 8, 15, 20, 30, 18, 1, 21, 2, 3, 7, 26, 0
0, 25, 23, 9, 5, 31, 12, 17, 6, 14, 27, 19, 22, 10, 13, 11, 24, 29, 4, 28, 16, 8, 15, 20, 30, 18, 1, 21, 2, 3, 7, 26, 0
0, 25, 23, 9, 5, 31, 12, 17, 6, 14, 27, 19, 22, 10, 13, 11, 24, 29, 4, 28, 16, 8, 15, 20, 30, 1, 21, 18, 26, 2, 7, 3, 0
0, 25, 23, 9, 5, 31, 12, 17, 6, 14, 27, 19, 22, 10, 13, 11, 24, 29, 4, 28, 16, 8, 15, 20, 30, 1, 21, 18, 26, 2, 7, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 31, 12, 16, 8, 27, 22, 29, 28, 26, 13, 10, 4, 11, 17, 19, 2, 6, 24, 7, 25, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 31, 25, 12, 17, 6, 27, 19, 22, 10, 13, 11, 24, 29, 4, 28, 16, 8, 26, 7, 3, 2, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 31, 25, 12, 17, 6, 27, 19, 22, 10, 13, 11, 24, 29, 4, 28, 16, 8, 26, 7, 3, 2, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 31, 25, 12, 17, 6, 27, 19, 22, 10, 13, 11, 24, 29, 4, 28, 16, 8, 26, 2, 7, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 31, 25, 12, 17, 6, 27, 19, 22, 28, 13, 11, 24, 29, 4, 10, 16, 8, 26, 2, 7, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 31, 25, 12, 17, 6, 27, 19, 22, 28, 13, 11, 24, 29, 4, 10, 16, 8, 26, 2, 7, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 31, 25, 12, 17, 6, 27, 19, 22, 28, 13, 11, 24, 29, 4, 10, 16, 8, 26, 2, 7, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 31, 25, 12, 17, 6, 27, 19, 22, 10, 28, 13, 11, 24, 29, 4, 16, 8, 26, 2, 7, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 31, 25, 12, 17, 6, 27, 19, 22, 28, 13, 11, 24, 10, 29, 4, 16, 8, 26, 2, 7, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 31, 25, 12, 17, 19, 22, 28, 27, 6, 13, 11, 24, 10, 29, 4, 16, 8, 26, 2, 7, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 31, 24, 12, 17, 6, 27, 19, 22, 28, 13, 11, 25, 29, 4, 10, 16, 8, 26, 2, 7, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 10, 24, 12, 17, 6, 27, 19, 22, 28, 13, 11, 25, 29, 4, 31, 16, 8, 26, 2, 7, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 10, 24, 12, 17, 6, 27, 19, 22, 28, 13, 11, 25, 29, 4, 31, 16, 8, 26, 2, 7, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 10, 24, 12, 17, 6, 27, 19, 22, 28, 13, 11, 25, 29, 4, 31, 16, 8, 26, 2, 7, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 31, 24, 10, 12, 17, 6, 27, 19, 22, 28, 13, 11, 25, 29, 4, 16, 8, 26, 2, 7, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 31, 24, 10, 12, 17, 6, 27, 19, 22, 28, 13, 11, 25, 29, 4, 16, 8, 26, 2, 7, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 10, 31, 24, 12, 17, 6, 27, 19, 22, 28, 13, 11, 25, 29, 4, 16, 8, 26, 2, 7, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 31, 24, 10, 12, 17, 6, 27, 19, 22, 28, 13, 11, 25, 8, 26, 16, 29, 4, 2, 7, 3, 0
0, 15, 20, 30, 18, 21, 1, 23, 9, 5, 14, 31, 24, 10, 12, 17, 6, 27, 19, 22, 28, 13, 11, 25, 8, 26, 16, 29, 4, 2, 7, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 31, 24, 10, 12, 17, 6, 27, 19, 22, 28, 13, 11, 4, 25, 29, 16, 8, 26, 2, 7, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 31, 24, 10, 12, 17, 6, 27, 19, 22, 28, 13, 11, 4, 25, 29, 16, 8, 26, 2, 7, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 10, 31, 24, 12, 17, 6, 27, 19, 22, 28, 13, 11, 4, 25, 29, 16, 8, 26, 2, 7, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 10, 31, 24, 12, 17, 6, 27, 19, 22, 28, 13, 11, 4, 2, 25, 29, 16, 8, 26, 7, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 10, 31, 24, 12, 17, 6, 27, 19, 22, 28, 13, 11, 4, 2, 25, 29, 16, 8, 26, 7, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 10, 31, 24, 12, 17, 6, 27, 19, 22, 28, 13, 11, 4, 2, 25, 29, 7, 8, 26, 16, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 10, 31, 24, 12, 17, 6, 27, 19, 22, 28, 13, 11, 4, 2, 25, 29, 7, 8, 26, 16, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 10, 31, 24, 12, 17, 6, 27, 19, 22, 28, 13, 11, 4, 2, 25, 29, 7, 8, 26, 16, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 10, 31, 24, 12, 17, 6, 27, 19, 22, 28, 13, 11, 4, 2, 25, 29, 7, 8, 26, 16, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 24, 5, 14, 10, 31, 9, 12, 17, 6, 27, 19, 22, 28, 13, 11, 4, 2, 25, 29, 7, 8, 26, 16, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 10, 31, 24, 13, 28, 22, 19, 27, 6, 17, 12, 11, 4, 2, 25, 29, 7, 8, 26, 16, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 10, 31, 24, 13, 28, 22, 12, 17, 6, 27, 19, 11, 4, 2, 25, 29, 7, 8, 26, 16, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 24, 5, 14, 10, 31, 9, 12, 17, 6, 27, 19, 22, 28, 13, 11, 4, 2, 29, 25, 7, 16, 8, 26, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 24, 5, 9, 14, 10, 31, 13, 28, 22, 19, 27, 6, 17, 12, 11, 4, 2, 25, 29, 7, 8, 26, 16, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 14, 10, 31, 24, 13, 28, 22, 12, 17, 6, 27, 19, 11, 4, 2, 29, 25, 7, 16, 8, 26, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 9, 5, 24, 14, 10, 31, 13, 28, 22, 19, 27, 6, 17, 12, 11, 4, 2, 29, 25, 7, 16, 8, 26, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 24, 5, 9, 14, 10, 31, 13, 28, 22, 19, 12, 17, 6, 27, 11, 4, 2, 29, 25, 7, 16, 8, 26, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 24, 5, 9, 14, 10, 31, 13, 28, 22, 19, 12, 17, 6, 27, 11, 4, 2, 29, 25, 7, 16, 8, 26, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 24, 5, 9, 14, 10, 31, 13, 28, 22, 19, 12, 17, 6, 27, 11, 4, 2, 29, 25, 7, 16, 8, 26, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 24, 5, 9, 14, 10, 31, 13, 28, 22, 19, 12, 17, 11, 27, 6, 4, 2, 29, 25, 7, 16, 8, 26, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 24, 5, 9, 14, 10, 31, 13, 28, 22, 19, 12, 17, 11, 27, 6, 4, 2, 29, 25, 7, 16, 8, 26, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 24, 5, 9, 14, 10, 31, 13, 28, 22, 19, 12, 17, 11, 27, 6, 4, 2, 29, 25, 7, 16, 8, 26, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 24, 5, 9, 14, 10, 31, 13, 28, 22, 19, 12, 17, 11, 27, 6, 4, 2, 29, 25, 7, 16, 8, 26, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 24, 5, 9, 14, 10, 31, 13, 28, 22, 19, 12, 17, 11, 27, 6, 4, 2, 29, 25, 7, 16, 8, 26, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 24, 5, 9, 14, 10, 31, 13, 28, 11, 17, 12, 19, 22, 27, 6, 4, 2, 29, 25, 7, 16, 8, 26, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 24, 5, 9, 14, 10, 31, 13, 28, 11, 17, 12, 19, 22, 27, 6, 4, 2, 29, 25, 7, 16, 8, 26, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 24, 5, 9, 14, 10, 31, 13, 28, 22, 11, 17, 12, 19, 27, 6, 4, 2, 29, 25, 7, 16, 8, 26, 3, 0
0, 15, 20, 30, 18, 1, 21, 23, 24, 5, 9, 14, 10, 31, 13, 28, 22, 11, 17, 12, 19, 27, 6, 4, 2, 29, 25, 7, 16, 8, 26, 3, 0
0, 18, 15, 20, 30, 1, 21, 23, 24, 5, 9, 14, 10, 31, 13, 28, 22, 11, 17, 12, 19, 27, 6, 4, 2, 29, 25, 7, 16, 8, 26, 3, 0
0, 18, 15, 20, 30, 1, 21, 23, 24, 5, 9, 14, 10, 31, 13, 28, 22, 11, 17, 12, 19, 27, 6, 4, 2, 29, 25, 7, 16, 8, 26, 3, 0
0, 18, 15, 20, 30, 1, 21, 23, 24, 5, 9, 14, 10, 31, 13, 28, 22, 11, 17, 12, 19, 27, 6, 4, 2, 29, 25, 7, 16, 8, 26, 3, 0
0, 18, 15, 20, 30, 1, 21, 23, 24, 5, 9, 14, 10, 31, 13, 28, 22, 11, 17, 12, 19, 27, 6, 4, 2, 29, 25, 7, 16, 8, 26, 3, 0
0, 15, 18, 20, 30, 1, 21, 23, 24, 5, 9, 14, 10, 31, 13, 28, 22, 11, 17, 12, 19, 27, 6, 4, 2, 29, 25, 7, 16, 8, 26, 3, 0
0, 15, 18, 20, 30, 1, 21, 23, 24, 5, 9, 14, 10, 31, 13, 28, 22, 11, 17, 12, 19, 27, 6, 4, 2, 29, 25, 7, 16, 8, 26, 3, 0
0, 15, 18, 20, 30, 1, 21, 23, 24, 5, 9, 14, 10, 31, 13, 28, 22, 11, 17, 12, 19, 27, 6, 4, 2, 29, 25, 7, 16, 8, 26, 3, 0
