0, 5, 9, 29, 20, 15, 18, 13, 19, 30, 4, 12, 27, 16, 6, 24, 22, 3, 2, 8, 1, 28, 26, 31, 25, 14, 11, 21, 7, 17, 23, 10, 0
0, 11, 29, 3, 5, 14, 30, 25, 17, 19, 28, 26, 1, 20, 6, 8, 31, 27, 13, 22, 12, 9, 4, 15, 7, 23, 18, 2, 10, 16, 21, 24, 0
0, 22, 2, 28, 21, 15, 29, 19, 16, 23, 17, 6, 27, 20, 9, 3, 18, 14, 8, 10, 24, 12, 4, 26, 25, 7, 11, 5, 13, 30, 1, 31, 0
0, 25, 29, 31, 4, 9, 24, 14, 19, 2, 12, 13, 16, 20, 23, 28, 18, 6, 21, 7, 5, 10, 22, 27, 26, 8, 3, 1, 15, 17, 11, 30, 0
0, 6, 8, 4, 14, 26, 24, 29, 1, 13, 7, 25, 10, 12, 5, 31, 20, 9, 3, 22, 23, 30, 15, 2, 19, 18, 27, 21, 28, 16, 17, 11, 0
0, 8, 11, 28, 6, 23, 15, 29, 18, 3, 12, 24, 30, 10, 25, 2, 31, 9, 17, 14, 16, 26, 19, 1, 5, 4, 20, 27, 21, 7, 22, 13, 0
0, 26, 15, 14, 3, 27, 23, 31, 1, 4, 2, 16, 28, 8, 5, 29, 22, 13, 17, 10, 20, 18, 19, 12, 6, 25, 30, 9, 24, 7, 11, 21, 0
0, 12, 29, 31, 25, 30, 16, 11, 4, 8, 26, 10, 18, 28, 15, 5, 22, 21, 23, 7, 2, 13, 6, 9, 24, 14, 1, 20, 3, 19, 27, 17, 0
0, 14, 18, 28, 5, 23, 9, 8, 11, 2, 12, 4, 6, 17, 27, 19, 10, 31, 21, 13, 29, 22, 24, 15, 30, 1, 20, 26, 16, 3, 7, 25, 0
0, 15, 9, 28, 5, 18, 19, 21, 12, 2, 16, 23, 17, 22, 1, 20, 27, 14, 4, 26, 31, 25, 29, 7, 13, 6, 11, 10, 24, 8, 3, 30, 0
0, 27, 25, 8, 3, 18, 23, 6, 10, 14, 16, 13, 7, 11, 1, 21, 20, 2, 28, 30, 31, 29, 12, 19, 24, 5, 22, 17, 9, 26, 15, 4, 0
0, 31, 10, 11, 23, 26, 7, 30, 25, 24, 13, 16, 17, 5, 14, 3, 29, 20, 18, 1, 15, 21, 8, 2, 27, 6, 19, 12, 9, 22, 28, 4, 0
0, 21, 28, 20, 26, 17, 13, 12, 29, 4, 25, 9, 31, 16, 14, 10, 27, 2, 19, 8, 15, 18, 1, 30, 11, 22, 6, 5, 23, 24, 7, 3, 0
0, 23, 9, 5, 17, 10, 29, 3, 12, 22, 14, 2, 24, 11, 8, 4, 27, 18, 31, 21, 25, 1, 7, 26, 20, 6, 15, 16, 19, 30, 28, 13, 0
0, 31, 10, 16, 30, 24, 29, 22, 27, 28, 17, 15, 1, 6, 11, 7, 18, 4, 5, 23, 13, 9, 21, 3, 2, 14, 26, 20, 25, 8, 19, 12, 0
0, 2, 8, 16, 20, 17, 12, 29, 27, 6, 14, 30, 28, 13, 15, 26, 11, 19, 5, 1, 7, 24, 21, 3, 25, 10, 23, 4, 22, 9, 31, 18, 0
0, 24, 23, 7, 12, 21, 6, 4, 20, 26, 19, 1, 5, 16, 30, 11, 28, 17, 27, 9, 8, 22, 2, 13, 14, 10, 3, 25, 18, 15, 31, 29, 0
0, 7, 11, 23, 19, 22, 30, 14, 29, 13, 5, 3, 27, 21, 31, 18, 17, 12, 2, 28, 9, 4, 24, 10, 15, 20, 25, 26, 16, 1, 8, 6, 0
0, 26, 13, 4, 27, 9, 3, 17, 20, 15, 16, 18, 29, 6, 23, 1, 19, 7, 5, 2, 12, 25, 30, 22, 11, 24, 21, 14, 8, 31, 28, 10, 0
0, 19, 30, 24, 17, 23, 5, 29, 20, 9, 4, 27, 8, 28, 13, 26, 12, 6, 11, 15, 7, 3, 25, 18, 31, 1, 21, 2, 16, 14, 22, 10, 0
0, 17, 15, 29, 8, 23, 27, 7, 9, 16, 1, 10, 5, 19, 11, 4, 6, 3, 30, 28, 13, 26, 22, 20, 18, 2, 24, 21, 14, 12, 25, 31, 0
0, 18, 14, 13, 2, 11, 16, 5, 17, 24, 27, 22, 7, 25, 20, 19, 6, 28, 31, 21, 29, 9, 30, 23, 3, 8, 26, 12, 10, 4, 15, 1, 0
0, 14, 17, 30, 2, 16, 9, 23, 13, 28, 12, 29, 6, 11, 5, 31, 19, 27, 4, 10, 1, 7, 25, 18, 8, 15, 24, 22, 20, 21, 26, 3, 0
0, 14, 18, 24, 26, 29, 6, 2, 16, 12, 22, 11, 30, 23, 31, 21, 3, 13, 15, 25, 4, 27, 5, 9, 28, 1, 17, 7, 10, 19, 8, 20, 0
0, 25, 21, 15, 19, 20, 29, 7, 12, 1, 6, 9, 5, 16, 4, 14, 10, 23, 13, 24, 26, 3, 30, 31, 17, 11, 22, 27, 28, 8, 2, 18, 0
0, 31, 18, 10, 20, 7, 24, 17, 11, 6, 30, 14, 9, 8, 28, 26, 13, 4, 3, 16, 1, 25, 5, 21, 2, 19, 29, 23, 12, 27, 22, 15, 0
0, 30, 21, 11, 14, 19, 25, 4, 24, 29, 8, 26, 23, 6, 31, 12, 13, 16, 7, 15, 22, 28, 18, 20, 3, 2, 17, 5, 10, 9, 27, 1, 0
0, 26, 29, 8, 31, 11, 21, 17, 14, 12, 24, 23, 2, 27, 28, 10, 16, 7, 25, 5, 15, 1, 4, 6, 19, 20, 22, 18, 13, 3, 30, 9, 0
0, 12, 30, 18, 14, 13, 1, 24, 26, 28, 4, 27, 9, 31, 3, 29, 23, 25, 7, 11, 16, 6, 20, 5, 21, 2, 19, 8, 15, 10, 22, 17, 0
0, 5, 18, 17, 6, 27, 1, 20, 31, 22, 28, 30, 12, 2, 8, 21, 25, 3, 16, 13, 24, 4, 19, 15, 23, 10, 9, 29, 11, 14, 26, 7, 0
0, 13, 8, 7, 26, 12, 27, 5, 4, 29, 16, 25, 20, 21, 6, 9, 24, 3, 28, 31, 18, 22, 19, 23, 15, 1, 2, 11, 14, 30, 10, 17, 0
0, 9, 11, 7, 2, 29, 21, 16, 15, 18, 5, 26, 4, 17, 28, 8, 30, 6, 14, 22, 3, 25, 20, 12, 13, 31, 1, 27, 19, 10, 23, 24, 0
0, 20, 25, 19, 18, 3, 21, 2, 9, 10, 31, 5, 4, 7, 13, 1, 28, 26, 16, 30, 6, 11, 24, 8, 22, 29, 23, 14, 15, 12, 17, 27, 0
0, 20, 16, 12, 25, 24, 28, 31, 4, 11, 19, 18, 15, 3, 14, 27, 10, 26, 8, 2, 17, 6, 13, 21, 23, 7, 1, 9, 29, 5, 22, 30, 0
0, 4, 2, 13, 28, 20, 14, 5, 10, 24, 21, 1, 23, 19, 18, 31, 25, 15, 16, 6, 12, 11, 29, 22, 3, 9, 7, 17, 30, 26, 8, 27, 0
0, 5, 12, 16, 2, 28, 4, 26, 13, 14, 24, 25, 17, 1, 22, 23, 20, 3, 18, 15, 11, 10, 9, 27, 30, 19, 8, 6, 21, 31, 29, 7, 0
0, 10, 31, 25, 22, 3, 20, 1, 19, 12, 9, 21, 30, 17, 2, 28, 13, 23, 5, 18, 4, 26, 24, 14, 11, 6, 29, 15, 16, 27, 8, 7, 0
0, 29, 25, 10, 3, 6, 8, 21, 7, 12, 16, 26, 18, 1, 22, 19, 31, 23, 28, 4, 11, 15, 24, 14, 2, 9, 30, 20, 13, 5, 27, 17, 0
0, 25, 12, 10, 11, 21, 18, 15, 13, 29, 3, 22, 20, 6, 17, 14, 5, 7, 2, 4, 23, 31, 19, 1, 28, 16, 26, 9, 24, 27, 8, 30, 0
0, 15, 7, 11, 13, 12, 5, 23, 10, 30, 22, 3, 6, 29, 19, 17, 14, 16, 1, 9, 4, 8, 18, 24, 26, 28, 25, 27, 2, 20, 21, 31, 0
